SE001.fa	SE001.fa	100
SE001.fa	SE014.fa	97.8082
SE001.fa	SE011.fa	94.5719
SE001.fa	SE006.fa	94.5342
SE001.fa	SE008.fa	94.4396
SE001.fa	SE013.fa	94.1287
SE001.fa	SE009.fa	94.0946
SE001.fa	SE012.fa	91.2007
SE001.fa	SE005.fa	90.9784
SE001.fa	SE002.fa	90.9672
SE001.fa	SE004.fa	90.4237
SE001.fa	SE007.fa	89.5979
SE001.fa	SE003.fa	89.5695
SE001.fa	SE015.fa	89.4705
SE001.fa	SE010.fa	89.3815
SE002.fa	SE002.fa	100
SE002.fa	SE012.fa	99.2617
SE002.fa	SE005.fa	94.4873
SE002.fa	SE004.fa	93.727
SE002.fa	SE007.fa	92.968
SE002.fa	SE015.fa	92.5927
SE002.fa	SE010.fa	92.4899
SE002.fa	SE006.fa	92.0792
SE002.fa	SE011.fa	92.0506
SE002.fa	SE008.fa	91.9147
SE002.fa	SE013.fa	91.7037
SE002.fa	SE009.fa	91.6779
SE002.fa	SE003.fa	91.1815
SE002.fa	SE001.fa	90.9593
SE002.fa	SE014.fa	90.796
SE003.fa	SE003.fa	100
SE003.fa	SE012.fa	91.394
SE003.fa	SE002.fa	91.1705
SE003.fa	SE005.fa	91.1511
SE003.fa	SE004.fa	90.6785
SE003.fa	SE011.fa	90.6222
SE003.fa	SE006.fa	90.6048
SE003.fa	SE008.fa	90.5144
SE003.fa	SE013.fa	90.2471
SE003.fa	SE009.fa	90.2181
SE003.fa	SE007.fa	89.858
SE003.fa	SE010.fa	89.6992
SE003.fa	SE015.fa	89.6729
SE003.fa	SE001.fa	89.5675
SE003.fa	SE014.fa	89.4081
SE004.fa	SE004.fa	100
SE004.fa	SE015.fa	94.5136
SE004.fa	SE010.fa	94.4028
SE004.fa	SE012.fa	94.008
SE004.fa	SE002.fa	93.7348
SE004.fa	SE005.fa	93.7224
SE004.fa	SE007.fa	92.3186
SE004.fa	SE006.fa	91.5359
SE004.fa	SE011.fa	91.493
SE004.fa	SE008.fa	91.3831
SE004.fa	SE013.fa	91.1358
SE004.fa	SE009.fa	91.1087
SE004.fa	SE003.fa	90.6673
SE004.fa	SE001.fa	90.4275
SE004.fa	SE014.fa	90.2831
SE005.fa	SE005.fa	100
SE005.fa	SE012.fa	94.767
SE005.fa	SE002.fa	94.4871
SE005.fa	SE007.fa	93.7843
SE005.fa	SE004.fa	93.7322
SE005.fa	SE015.fa	92.5712
SE005.fa	SE010.fa	92.4759
SE005.fa	SE006.fa	92.0627
SE005.fa	SE011.fa	92.0367
SE005.fa	SE008.fa	91.9094
SE005.fa	SE013.fa	91.6708
SE005.fa	SE009.fa	91.6418
SE005.fa	SE003.fa	91.1504
SE005.fa	SE001.fa	90.9868
SE005.fa	SE014.fa	90.8215
SE006.fa	SE006.fa	100
SE006.fa	SE013.fa	96.9584
SE006.fa	SE009.fa	96.9109
SE006.fa	SE011.fa	96.4023
SE006.fa	SE008.fa	96.2359
SE006.fa	SE001.fa	94.5224
SE006.fa	SE014.fa	94.3432
SE006.fa	SE012.fa	92.3448
SE006.fa	SE002.fa	92.0885
SE006.fa	SE005.fa	92.0584
SE006.fa	SE004.fa	91.5512
SE006.fa	SE007.fa	90.6806
SE006.fa	SE003.fa	90.6047
SE006.fa	SE015.fa	90.5702
SE006.fa	SE010.fa	90.4818
SE007.fa	SE007.fa	100
SE007.fa	SE005.fa	93.7804
SE007.fa	SE012.fa	93.2311
SE007.fa	SE002.fa	92.9683
SE007.fa	SE004.fa	92.3157
SE007.fa	SE015.fa	91.2
SE007.fa	SE010.fa	91.1108
SE007.fa	SE006.fa	90.6809
SE007.fa	SE011.fa	90.6407
SE007.fa	SE008.fa	90.5151
SE007.fa	SE013.fa	90.3445
SE007.fa	SE009.fa	90.3148
SE007.fa	SE003.fa	89.8657
SE007.fa	SE001.fa	89.6137
SE007.fa	SE014.fa	89.5003
SE008.fa	SE008.fa	100
SE008.fa	SE011.fa	97.9001
SE008.fa	SE006.fa	96.2297
SE008.fa	SE013.fa	95.8087
SE008.fa	SE009.fa	95.7653
SE008.fa	SE001.fa	94.4294
SE008.fa	SE014.fa	94.2352
SE008.fa	SE012.fa	92.156
