GCA_013813265.1	GCA_021372155.1	0.000202411
GCA_021372155.1	GCA_030147755.1	0.000237022
GCA_021372155.1	GCF_001545115.1	0.000311913
GCA_003164155.1	GCA_021372155.1	0.000431294
GCA_013816265.1	GCA_021372155.1	0.000242018
GCA_021372155.1	GCA_030679955.1	0.000196688
GCA_002709385.1	GCA_021372155.1	0.000106329
GCA_013695355.1	GCA_021372155.1	0.000240985
GCA_021372155.1	GCA_937894565.1	0.000201455
GCA_002786175.1	GCA_021372155.1	0.000323577
GCA_013698165.1	GCA_021372155.1	0.000221153
GCA_021372155.1	GCF_001499655.1	0.000326304
GCA_021372155.1	GCA_021772415.1	0.000205836
GCA_021372155.1	GCF_000875975.1	0.000234779
GCA_021372155.1	GCF_000750955.1	0.000207296
GCA_020051075.1	GCA_021372155.1	0.000591335
GCA_021372155.1	GCA_025451995.1	0.000435575
GCA_013289325.1	GCA_021372155.1	0.000217312
GCA_013817115.1	GCA_021372155.1	0.000218762
GCA_013414685.1	GCA_021372155.1	0.00030407
GCA_001897225.1	GCA_021372155.1	0.000231838
GCA_021372155.1	GCF_900000175.1	0.000278614
GCA_000756735.1	GCA_021372155.1	0.000224716
GCA_021372155.1	GCF_000648235.2	0.000238871
GCA_018240225.1	GCA_021372155.1	0.000261382
GCA_013815395.1	GCA_021372155.1	0.000228657
GCA_021372155.1	GCA_021372185.1	0.000139553
GCA_018239725.1	GCA_021372155.1	0.00020738
GCA_021372155.1	GCA_023428915.1	0.000221616
GCA_013288825.1	GCA_021372155.1	0.000328486
GCA_021372155.1	GCF_000237205.1	0.000134798
GCA_019745395.1	GCA_021372155.1	0.000118078
GCA_018239665.1	GCA_021372155.1	0.00023477
GCA_021372155.1	GCF_018342475.1	0.000234
GCA_013287645.1	GCA_021372155.1	0.000249104
GCA_011065005.1	GCA_021372155.1	0.000175413
GCA_013821265.1	GCA_021372155.1	0.00034402
GCA_018239705.1	GCA_021372155.1	0.000190788
GCA_021372155.1	GCF_011087585.1	0.000237285
GCA_021372155.1	GCF_000011565.2	0.000245793
GCA_021372155.1	GCA_029240075.1	0.000138569
GCA_021372155.1	GCA_024233575.1	0.000230407
GCA_020054065.1	GCA_021372155.1	0.000298313
GCA_013286645.1	GCA_021372155.1	0.000341979
GCA_021372155.1	GCA_021772215.1	0.000207125
GCA_021372155.1	GCA_903848235.1	0.000113651
GCA_021372155.1	GCA_026398435.1	0.000156485
GCA_018239895.1	GCA_021372155.1	0.000213797
GCA_021372155.1	GCA_945957095.1	0.000300973
GCA_020051235.1	GCA_021372155.1	0.000181916
GCA_021372155.1	GCA_021772365.1	0.000110565
GCA_000829755.1	GCA_021372155.1	0.000256026
GCA_021372155.1	GCA_030679615.1	0.000164033
GCA_021298935.1	GCA_021372155.1	0.000254618
GCA_018239765.1	GCA_021372155.1	0.000169168
GCA_021372155.1	GCA_023269355.1	0.000198207
GCA_019694475.1	GCA_021372155.1	0.000218272
GCA_018240065.1	GCA_021372155.1	0.000224201
GCA_003153295.1	GCA_021372155.1	0.000157501
GCA_021372155.1	GCF_015356785.1	0.000140961
GCA_021372155.1	GCA_021772355.1	0.000166279
GCA_011125455.1	GCA_021372155.1	0.000259447
GCA_021372155.1	GCA_021809325.1	0.000218249
GCA_013287145.1	GCA_021372155.1	0.000329941
GCA_020053915.1	GCA_021372155.1	0.000257187
GCA_013287775.1	GCA_021372155.1	0.000147253
GCA_021372155.1	GCA_945952445.1	0.000152664
GCA_021372155.1	GCA_945898205.1	0.000122162
GCA_013287015.1	GCA_021372155.1	0.000333877
GCA_021372155.1	GCA_903824495.1	0.000124868
GCA_013286595.1	GCA_021372155.1	0.000270879
GCA_021372155.1	GCA_029240195.1	0.000265815
GCA_003170575.1	GCA_021372155.1	0.00010534
GCA_018239715.1	GCA_021372155.1	0.0001874
GCA_013287465.1	GCA_021372155.1	0.000222943
GCA_018399055.1	GCA_021372155.1	0.000114428
GCA_021372155.1	GCF_000092785.1	0.000230102
GCA_013287815.1	GCA_021372155.1	0.000356942
GCA_021372155.1	GCA_903970255.1	0.000241603
GCA_011064985.1	GCA_021372155.1	0.000155891
GCA_009937555.1	GCA_021372155.1	6.97964e-05
GCA_019752555.1	GCA_021372155.1	0.000203276
GCA_013287905.1	GCA_021372155.1	0.000246427
GCA_015661075.1	GCA_021372155.1	0.000233992
GCA_021372155.1	GCA_031292375.1	0.000152153
GCA_020050175.1	GCA_021372155.1	0.000174221
GCA_021372155.1	GCA_021780355.1	0.00020795
GCA_018333475.1	GCA_021372155.1	0.000237495
GCA_021324995.1	GCA_021372155.1	0.000159714
GCA_021372155.1	GCA_023265455.1	0.000242924
GCA_021372155.1	GCA_030681135.1	0.000219007
GCA_011065065.1	GCA_021372155.1	0.000126874
GCA_021372155.1	GCA_022601445.1	0.000181636
GCA_021372155.1	GCA_023269335.1	0.000155818
GCA_016866585.1	GCA_021372155.1	0.000139941
GCA_021372155.1	GCA_021772165.1	0.000173815
GCA_021372155.1	GCF_019453995.1	0.000109787
GCA_018399075.1	GCA_021372155.1	0.000118078
GCA_021372155.1	GCA_024233395.1	0.000109939
GCA_021372155.1	GCA_946127115.1	0.000103792
GCA_013041585.1	GCA_021372155.1	0.000247522
GCA_016463375.1	GCA_021372155.1	0.000151505
GCA_021372155.1	GCA_028281675.1	0.000115749
GCA_021372155.1	GCA_945957185.1	0.000241413
GCA_003151315.1	GCA_021372155.1	0.000155247
GCA_021372155.1	GCA_022601395.1	0.000103334
GCA_021372155.1	GCA_027451825.1	0.000168982
GCA_016185065.1	GCA_021372155.1	0.000224119
GCA_007124415.1	GCA_021372155.1	0.000182532
GCA_021372155.1	GCF_901000775.1	0.000113529
GCA_021372155.1	GCA_021772275.1	0.000136317
GCA_021372155.1	GCA_021772335.1	0.000146932
GCA_013287915.1	GCA_021372155.1	0.000352606
GCA_018239785.1	GCA_021372155.1	0.000191417
GCA_020831465.1	GCA_021372155.1	0.000181747
GCA_018239985.1	GCA_021372155.1	0.000168056
GCA_021372155.1	GCA_030408475.1	8.0591e-05
GCA_021372155.1	GCA_021772435.1	0.000156358
GCA_021372155.1	GCA_022763045.1	0.000126887
GCA_021372155.1	GCA_021734805.1	0.000146686
GCA_021372155.1	GCA_028278035.1	0.000113464
GCA_021372155.1	GCA_021772245.1	0.000100217
GCA_021372155.1	GCA_950054535.1	0.000208451
GCA_020440465.1	GCA_021372155.1	0.000172952
GCA_021372155.1	GCA_030429605.1	8.92126e-05
GCA_011065045.1	GCA_021372155.1	9.87593e-05
GCA_021372155.1	GCA_022601645.1	0.000131421
GCA_013288075.1	GCA_021372155.1	0.000216033
GCA_021372155.1	GCA_947505635.1	9.51459e-05
GCA_021372155.1	GCA_023265495.1	0.000139974
GCA_013288895.1	GCA_021372155.1	0.000132935
GCA_009885755.1	GCA_021372155.1	0.000251522
GCA_021372155.1	GCA_945882915.1	0.00011303
GCA_011065235.1	GCA_021372155.1	0.000141566
GCA_020440405.1	GCA_021372155.1	8.84082e-05
GCA_021372155.1	GCA_026708385.1	9.5381e-05
GCA_021372155.1	GCA_028873375.1	0.000166151
GCA_021372155.1	GCA_030427725.1	6.55367e-05
GCA_013288005.1	GCA_021372155.1	0.000141533
GCA_002402025.1	GCA_021372155.1	9.0079e-05
GCA_021372155.1	GCA_022601345.1	9.56507e-05
GCA_018968815.1	GCA_021372155.1	0.000197418
GCA_002773835.1	GCA_021372155.1	9.40444e-05
GCA_021372155.1	GCA_030408505.1	0.000151116
GCA_021372155.1	GCA_021772455.1	0.000188486
GCA_021372155.1	GCA_021772315.1	0.000132583
GCA_001464115.1	GCA_021372155.1	0.000205346
GCA_003228815.1	GCA_021372155.1	0.000156229
GCA_021372155.1	GCA_024233495.1	0.000155127
GCA_020440285.1	GCA_021372155.1	8.32705e-05
GCA_018240015.1	GCA_021372155.1	0.000184683
GCA_021372155.1	GCA_945861735.1	0.000176937
GCA_021372155.1	GCA_027316765.1	0.000174615
GCA_021372155.1	GCA_022601475.1	0.000115296
GCA_021372155.1	GCA_945905275.1	0.000150844
GCA_020050965.1	GCA_021372155.1	0.000203806
GCA_017994195.1	GCA_021372155.1	0.000198902
GCA_011065225.1	GCA_021372155.1	0.000118167
GCA_013285825.1	GCA_021372155.1	0.000153274
GCA_021372155.1	GCA_021772375.1	0.000150403
GCA_021372155.1	GCA_903970455.1	0.000184263
GCA_002773795.1	GCA_021372155.1	0.000144823
GCA_021372155.1	GCA_022601335.1	0.000106991
GCA_021372155.1	GCA_945875745.1	0.000166665
GCA_021372155.1	GCA_030149435.1	0.000146308
GCA_018062315.1	GCA_021372155.1	0.000137421
GCA_021372155.1	GCA_947474635.1	0.000153322
GCA_018240135.1	GCA_021372155.1	0.000225622
GCA_021372155.1	GCA_022601635.1	0.000153634
GCA_011065165.1	GCA_021372155.1	0.000135706
GCA_021372155.1	GCA_903893545.1	0.00022873
GCA_013288845.1	GCA_021372155.1	0.000171813
GCA_021372155.1	GCA_029556005.1	7.91179e-05
GCA_021372155.1	GCA_027365315.1	0.000219582
GCA_021372155.1	GCA_028281425.1	8.40502e-05
GCA_021372155.1	GCA_024233435.1	0.000134807
GCA_011064965.1	GCA_021372155.1	0.000144244
GCA_018694295.1	GCA_021372155.1	0.000123986
GCA_011064905.1	GCA_021372155.1	7.47553e-05
GCA_011065175.1	GCA_021372155.1	8.99354e-05
GCA_021372155.1	GCA_903889795.1	0.000144008
GCA_020440555.1	GCA_021372155.1	0.000161056
GCA_016935395.1	GCA_021372155.1	0.000113643
GCA_021372155.1	GCA_030641465.1	8.49526e-05
GCA_011064875.1	GCA_021372155.1	9.48315e-05
GCA_021372155.1	GCA_021809305.1	0.000149487
GCA_021372155.1	GCA_024233515.1	0.000117768
GCA_021372155.1	GCA_027449725.1	0.000225064
GCA_021372155.1	GCA_021781995.1	0.000144996
GCA_021372155.1	GCA_024233455.1	0.000104145
GCA_018239815.1	GCA_021372155.1	0.000117121
