#query	fasta/SE001.fa	fasta/SE002.fa	fasta/SE003.fa	fasta/SE004.fa	fasta/SE005.fa	fasta/SE006.fa	fasta/SE007.fa	fasta/SE008.fa	fasta/SE009.fa	fasta/SE010.fa	fasta/SE011.fa	fasta/SE012.fa	fasta/SE013.fa	fasta/SE014.fa	fasta/SE015.fa
fasta/SE001.fa	0	0.0863475	0.100428	0.0893096	0.0862491	0.0512216	0.0843771	0.0529154	0.0557557	0.0982032	0.0510491	0.0840036	0.0555589	0.0196661	0.0974869
fasta/SE002.fa	0.0863475	0	0.0817892	0.0586811	0.0512985	0.0739256	0.0645157	0.0753542	0.0779384	0.0696435	0.0744324	0.00586178	0.077819	0.0864461	0.069101
fasta/SE003.fa	0.100428	0.0817892	0	0.0890456	0.0853743	0.0911516	0.0953477	0.0907107	0.0949813	0.0982689	0.086843	0.0796083	0.0946181	0.101409	0.097681
fasta/SE004.fa	0.0893096	0.0586811	0.0890456	0	0.0604895	0.0770319	0.0735677	0.0772663	0.0816575	0.0518616	0.0775417	0.0561748	0.0814827	0.0899503	0.050669
fasta/SE005.fa	0.0862491	0.0512985	0.0853743	0.0604895	0	0.0749829	0.0581137	0.0766828	0.0795667	0.0689429	0.0761459	0.0488485	0.0791533	0.0866441	0.0679775
fasta/SE006.fa	0.0512216	0.0739256	0.0911516	0.0770319	0.0749829	0	0.0824989	0.033617	0.0278574	0.0874964	0.0317837	0.0715551	0.0273987	0.0518029	0.0873952
fasta/SE007.fa	0.0843771	0.0645157	0.0953477	0.0735677	0.0581137	0.0824989	0	0.0848964	0.0872943	0.0836336	0.0839108	0.0623411	0.0871433	0.0854706	0.0829037
fasta/SE008.fa	0.0529154	0.0753542	0.0907107	0.0772663	0.0766828	0.033617	0.0848964	0	0.0382696	0.0881605	0.0185395	0.0728967	0.0380525	0.0528952	0.0883153
fasta/SE009.fa	0.0557557	0.0779384	0.0949813	0.0816575	0.0795667	0.0278574	0.0872943	0.0382696	0	0.0942581	0.0369287	0.0762985	0.00124464	0.0565541	0.09343
fasta/SE010.fa	0.0982032	0.0696435	0.0982689	0.0518616	0.0689429	0.0874964	0.0836336	0.0881605	0.0942581	0	0.087043	0.066412	0.0940198	0.0980066	0.00567165
fasta/SE011.fa	0.0510491	0.0744324	0.086843	0.0775417	0.0761459	0.0317837	0.0839108	0.0185395	0.0369287	0.087043	0	0.0720655	0.0367454	0.0512024	0.0877506
fasta/SE012.fa	0.0840036	0.00586178	0.0796083	0.0561748	0.0488485	0.0715551	0.0623411	0.0728967	0.0762985	0.066412	0.0720655	0	0.0760698	0.0843302	0.065827
fasta/SE013.fa	0.0555589	0.077819	0.0946181	0.0814827	0.0791533	0.0273987	0.0871433	0.0380525	0.00124464	0.0940198	0.0367454	0.0760698	0	0.0563974	0.0930221
fasta/SE014.fa	0.0196661	0.0864461	0.101409	0.0899503	0.0866441	0.0518029	0.0854706	0.0528952	0.0565541	0.0980066	0.0512024	0.0843302	0.0563974	0	0.0972937
fasta/SE015.fa	0.0974869	0.069101	0.097681	0.050669	0.0679775	0.0873952	0.0829037	0.0883153	0.09343	0.00567165	0.0877506	0.065827	0.0930221	0.0972937	0
