GCF_001456025.1	GCF_009725235.1	0.00102527
GCA_019977735.1	GCF_009725235.1	0.00137546
GCF_000346485.2	GCF_009725235.1	0.0662246
GCF_002368415.1	GCF_009725235.1	0.00148371
GCA_000331305.1	GCF_009725235.1	0.00129921
GCF_003991905.1	GCF_009725235.1	0.00132225
GCF_009725235.1	GCF_010692555.1	0.000555921
GCF_009725235.1	GCF_014132355.1	0.000517744
GCF_009725235.1	GCF_014698065.1	0.00251314
GCF_009725235.1	GCF_010672455.1	0.00052076
GCA_019359035.1	GCF_009725235.1	0.00149477
GCF_009725235.1	GCF_020521235.1	0.000976447
GCF_009725235.1	GCF_010672085.1	0.000479542
GCA_016903675.1	GCF_009725235.1	0.0037572
GCF_009725235.1	GCF_010672385.1	0.000529386
GCF_002813575.1	GCF_009725235.1	0.00252327
GCF_009725235.1	GCF_025860405.1	0.00247129
GCF_009725235.1	GCF_010672525.1	0.000470708
GCA_001904745.1	GCF_009725235.1	0.0012536
GCF_002368195.1	GCF_009725235.1	0.00251337
GCF_000760695.4	GCF_009725235.1	0.0557722
GCF_009725235.1	GCF_010671925.1	0.000594165
GCF_009725235.1	GCF_020829645.1	0.00307898
GCF_009725235.1	GCF_013393905.1	0.00238704
GCA_003326215.1	GCF_009725235.1	0.00286106
GCF_002368435.1	GCF_009725235.1	0.0048722
GCA_937127375.1	GCF_009725235.1	0.000475528
GCF_002368235.1	GCF_009725235.1	0.0052578
GCF_001767235.1	GCF_009725235.1	0.000551105
GCA_030064795.1	GCF_009725235.1	0.000429942
GCA_937873135.1	GCF_009725235.1	0.0031633
GCF_009725235.1	GCF_015207005.2	0.00287124
GCF_009725235.1	GCF_026127265.1	0.00238084
GCF_009725235.1	GCF_014698965.1	0.00347596
GCF_002368095.1	GCF_009725235.1	0.0010781
GCF_009725235.1	GCF_010672585.1	0.000530171
GCA_000828075.3	GCF_009725235.1	0.00458146
GCA_014696615.1	GCF_009725235.1	0.00216377
GCA_020829485.1	GCF_009725235.1	0.00205985
GCA_002368155.1	GCF_009725235.1	0.00226053
GCF_002368295.1	GCF_009725235.1	0.00221072
GCF_009725235.1	GCF_014698835.1	0.00249084
GCF_002367995.1	GCF_009725235.1	0.00218669
GCF_009725235.1	GCF_014696435.1	0.00215593
GCA_003326195.1	GCF_009725235.1	0.00243952
GCF_001712795.1	GCF_009725235.1	0.00309419
GCA_019192545.1	GCF_009725235.1	0.00103957
GCF_002245985.1	GCF_009725235.1	0.00233984
GCA_029379215.1	GCF_009725235.1	0.00253866
GCA_010672185.1	GCF_009725235.1	0.000688769
GCA_010672965.1	GCF_009725235.1	0.000423103
GCA_010672425.1	GCF_009725235.1	0.000590696
GCF_009725235.1	GCF_017591665.1	0.00224924
GCF_000020025.1	GCF_009725235.1	0.00260426
GCF_009725235.1	GCF_014698795.1	0.00279331
GCA_014697355.1	GCF_009725235.1	0.00272144
GCF_002608075.1	GCF_009725235.1	0.00262351
GCA_029379285.1	GCF_009725235.1	0.00266677
GCF_002949735.1	GCF_009725235.1	0.00231842
GCA_019359215.1	GCF_009725235.1	0.00248868
GCF_009725235.1	GCF_014698505.1	0.00254312
GCF_002368175.1	GCF_009725235.1	0.00219294
GCF_009725235.1	GCF_015206895.1	0.0026309
GCF_003838195.1	GCF_009725235.1	0.000425243
GCA_014696315.1	GCF_009725235.1	0.00218883
GCA_017982655.1	GCF_009725235.1	0.00394149
GCF_009725235.1	GCF_011769525.1	0.00204655
GCF_000316665.1	GCF_009725235.1	0.00112543
GCA_019359245.1	GCF_009725235.1	0.00260243
GCA_010672925.1	GCF_009725235.1	0.000661805
GCF_002154725.1	GCF_009725235.1	0.00234862
GCF_000155555.1	GCF_009725235.1	0.000564695
GCA_019359675.1	GCF_009725235.1	0.0010186
GCF_009725235.1	GCF_014696265.1	0.000881208
GCF_009725235.1	GCF_009873495.1	0.00227529
GCF_009725235.1	GCF_014697475.1	0.00241596
GCF_009725235.1	GCF_017115165.1	0.002315
GCF_000332335.1	GCF_009725235.1	0.000468258
GCF_009725235.1	GCF_015714725.1	0.00230741
GCA_002368335.1	GCF_009725235.1	0.00257924
GCF_002368035.1	GCF_009725235.1	0.00243943
GCA_017164015.1	GCF_009725235.1	0.00269693
GCF_009725235.1	GCF_015206985.1	0.00253843
GCF_009725235.1	GCF_014222285.1	0.00233366
GCA_025454405.1	GCF_009725235.1	0.000605534
GCF_009725235.1	GCF_020829495.1	0.0030745
GCA_003486305.1	GCF_009725235.1	0.000801468
GCF_009725235.1	GCF_014697075.1	0.00210204
GCF_009725235.1	GCF_014831675.1	0.00243268
GCA_019359695.1	GCF_009725235.1	0.00360364
GCA_030065755.1	GCF_009725235.1	0.000422491
GCA_020829585.1	GCF_009725235.1	0.0027875
GCA_019359235.1	GCF_009725235.1	0.000432248
GCF_002260545.1	GCF_009725235.1	0.000442837
GCF_000211815.1	GCF_009725235.1	0.000527013
GCA_021324415.1	GCF_009725235.1	0.00235469
GCA_003326205.1	GCF_009725235.1	0.00273549
GCA_015206945.1	GCF_009725235.1	0.00267506
GCF_009725235.1	GCF_014904695.1	0.00244602
GCF_009725235.1	GCF_010692395.1	0.00051889
GCA_019359075.1	GCF_009725235.1	0.00416914
GCF_009725235.1	GCF_016056275.1	0.00243044
GCF_009725235.1	GCF_014698045.1	0.00189832
GCF_009725235.1	GCF_012912105.1	0.00401783
GCF_002246015.1	GCF_009725235.1	0.00252999
GCF_001942495.1	GCF_009725235.1	0.000528928
GCF_009725235.1	GCF_014023275.1	0.00259646
GCF_009725235.1	GCF_017115085.1	0.00205016
GCF_009725235.1	GCF_028623165.1	0.0021714
GCA_030065615.1	GCF_009725235.1	0.000359006
GCF_002154695.1	GCF_009725235.1	0.0024079
GCF_000317475.1	GCF_009725235.1	0.000835783
GCF_009725235.1	GCF_016056305.1	0.00264754
GCF_002218085.1	GCF_009725235.1	0.002613
GCF_006968745.1	GCF_009725235.1	0.00372459
GCF_009725235.1	GCF_020829625.1	0.00220958
GCA_010692635.1	GCF_009725235.1	0.000638384
GCA_019359325.1	GCF_009725235.1	0.00221132
GCF_003113895.1	GCF_009725235.1	0.00236091
GCF_009725235.1	GCF_900659865.1	0.000433012
GCA_003505715.1	GCF_009725235.1	0.000709572
GCF_000582685.1	GCF_009725235.1	0.00290624
GCA_020829665.1	GCF_009725235.1	0.00264431
GCF_009725235.1	GCF_017114995.1	0.00229427
GCF_000517105.1	GCF_009725235.1	0.0027778
GCF_009725235.1	GCF_014697625.1	0.00180563
GCF_009725235.1	GCF_010692325.1	0.000517537
GCA_029379265.1	GCF_009725235.1	0.00269464
GCA_002361335.1	GCF_009725235.1	0.00113362
GCF_009725235.1	GCF_014697425.1	0.00186841
GCF_000317515.1	GCF_009725235.1	0.00086079
GCF_009725235.1	GCF_017115045.1	0.00223938
GCA_019359595.1	GCF_009725235.1	0.0021594
GCF_009725235.1	GCF_030381805.1	0.00231451
GCF_009725235.1	GCF_030382115.1	0.0023577
GCF_009725235.1	GCF_019976755.1	0.00165815
GCA_002163975.1	GCF_009725235.1	0.00348019
GCA_000828085.3	GCF_009725235.1	0.00376865
GCA_020829595.1	GCF_009725235.1	0.00199995
GCF_009725235.1	GCF_013343235.1	0.00212074
GCA_025370055.1	GCF_009725235.1	0.000313219
GCF_000147335.1	GCF_009725235.1	0.000428768
GCF_009725235.1	GCF_017114945.1	0.00285149
GCA_019358875.1	GCF_009725235.1	0.000854711
GCF_000317105.1	GCF_009725235.1	0.000450857
GCA_011524395.1	GCF_009725235.1	0.000468361
GCA_019359395.1	GCF_009725235.1	0.00228654
GCF_009725235.1	GCF_014696625.1	0.00204297
GCA_030065055.1	GCF_009725235.1	0.0013303
GCA_010692645.1	GCF_009725235.1	0.000582427
GCF_009725235.1	GCF_023333585.1	0.000820189
GCF_000317285.1	GCF_009725235.1	0.0022939
GCF_009725235.1	GCF_014695895.1	0.000580729
GCA_003486675.1	GCF_009725235.1	0.000736084
GCF_009725235.1	GCF_024220515.1	0.000437419
GCA_003994795.1	GCF_009725235.1	0.00226028
GCA_030066045.1	GCF_009725235.1	0.00121226
GCA_018993265.1	GCF_009725235.1	0.00194654
GCA_029379225.1	GCF_009725235.1	0.00200748
GCF_009725235.1	GCF_017115025.1	0.00231894
GCF_009725235.1	GCF_014697615.1	0.00196406
GCF_009725235.1	GCF_015207665.1	0.00130973
GCF_005869855.1	GCF_009725235.1	0.00205524
GCF_009725235.1	GCF_017115095.1	0.00228574
GCA_903903925.1	GCF_009725235.1	0.00271756
GCF_000317535.1	GCF_009725235.1	0.00204542
GCA_012033205.1	GCF_009725235.1	0.00129387
GCF_009725235.1	GCF_017115105.1	0.00211676
GCA_004296455.1	GCF_009725235.1	0.0012794
GCF_009725235.1	GCF_013179805.1	0.000681304
GCF_009725235.1	GCF_937863485.1	0.00221157
GCA_030065825.1	GCF_009725235.1	0.00142098
GCF_009725235.1	GCF_015207735.1	0.00146093
GCF_009725235.1	GCF_013299185.1	0.000537927
GCA_003990705.1	GCF_009725235.1	0.00169202
GCF_000817785.2	GCF_009725235.1	0.00252149
GCA_010692425.1	GCF_009725235.1	0.000471326
GCF_009725235.1	GCF_030065675.1	0.000898228
GCF_009725235.1	GCF_020829445.1	0.00234706
GCA_024239075.1	GCF_009725235.1	0.00232614
GCA_012034595.1	GCF_009725235.1	0.00125482
GCA_017746715.1	GCF_009725235.1	0.000325504
GCA_010091925.1	GCF_009725235.1	0.0021467
GCA_025370845.1	GCF_009725235.1	0.000399709
GCF_001904725.1	GCF_009725235.1	0.000875344
GCF_000317245.1	GCF_009725235.1	0.00346014
GCF_009725235.1	GCF_023734775.1	0.00216161
GCF_009725235.1	GCF_013393945.1	0.00166722
GCF_000332195.1	GCF_009725235.1	0.000357277
GCA_019359545.1	GCF_009725235.1	0.00258975
GCA_019359415.1	GCF_009725235.1	0.0035384
GCA_012031965.1	GCF_009725235.1	0.00412785
GCF_009725235.1	GCF_015207705.1	0.00178379
GCF_000972705.2	GCF_009725235.1	0.000407439
GCF_002949795.1	GCF_009725235.1	0.00214183
GCA_010672165.1	GCF_009725235.1	0.000262031
GCA_004293365.1	GCF_009725235.1	0.000560503
GCA_004292955.1	GCF_009725235.1	0.000592058
GCA_004323185.1	GCF_009725235.1	0.00226388
GCA_012034575.1	GCF_009725235.1	0.000506221
GCA_023657325.1	GCF_009725235.1	0.00206944
GCF_009725235.1	GCF_029379315.1	0.00212229
GCA_018457135.1	GCF_009725235.1	0.000295393
GCA_937884685.1	GCF_009725235.1	0.00094921
GCA_019359515.1	GCF_009725235.1	0.00190708
GCF_000009705.1	GCF_009725235.1	0.00176514
GCF_002896875.1	GCF_009725235.1	0.00161629
GCA_003486645.1	GCF_009725235.1	0.000748205
GCF_009725235.1	GCF_020829685.1	0.00252258
GCF_009725235.1	GCF_022063185.1	0.00166022
GCF_009725235.1	GCF_014698475.1	0.00185073
GCF_000447295.1	GCF_009725235.1	0.00221353
GCA_023522315.1	GCF_009725235.1	0.00219181
GCA_011390955.1	GCF_009725235.1	0.000447377
GCF_009725235.1	GCF_017114985.1	0.00203998
GCF_009725235.1	GCF_029953635.1	0.00202261
GCF_009725235.1	GCF_009856605.1	0.00270698
GCF_001298445.1	GCF_009725235.1	0.00232971
GCA_019359015.1	GCF_009725235.1	0.00223071
GCF_001276715.1	GCF_009725235.1	0.000492597
GCA_014697125.1	GCF_009725235.1	0.00156481
GCF_000756305.1	GCF_009725235.1	0.000434301
GCF_002289455.1	GCF_009725235.1	0.00116947
GCF_009725235.1	GCF_013299165.1	0.000524585
GCF_000317695.1	GCF_009725235.1	0.00147071
GCA_030065935.1	GCF_009725235.1	0.000438931
GCF_000169095.1	GCF_009725235.1	0.00050602
GCA_025370875.1	GCF_009725235.1	0.000399084
GCF_009725235.1	GCF_025370785.1	0.000421291
GCA_015296085.1	GCF_009725235.1	0.00146269
GCF_000316575.1	GCF_009725235.1	0.00205638
GCF_001548375.1	GCF_009725235.1	0.0015781
GCF_000317435.1	GCF_009725235.1	0.00103607
GCF_009725235.1	GCF_023333595.1	0.000761717
GCF_009725235.1	GCF_014696895.1	0.000979504
GCF_000317205.1	GCF_009725235.1	0.00227878
GCF_000478195.2	GCF_009725235.1	0.000397956
GCF_000332155.1	GCF_009725235.1	0.000756425
GCA_005518205.2	GCF_009725235.1	0.000393648
GCA_030064975.1	GCF_009725235.1	0.000332066
GCF_009725235.1	GCF_015207455.1	0.000561981
GCA_023356605.1	GCF_009725235.1	0.000312063
GCF_009725235.1	GCF_900009145.1	0.00048844
GCA_022241785.1	GCF_009725235.1	0.00182018
GCA_016745315.2	GCF_009725235.1	0.000327039
GCF_009725235.1	GCF_026130175.1	0.000593832
GCF_000317145.1	GCF_009725235.1	0.000309316
GCA_014695175.1	GCF_009725235.1	0.000650312
GCA_022701255.1	GCF_009725235.1	0.000600713
GCF_009725235.1	GCF_015207375.1	0.000624572
GCF_009725235.1	GCF_021596505.1	0.00153804
GCA_019359115.1	GCF_009725235.1	0.00230279
GCA_019359495.1	GCF_009725235.1	0.00170976
GCF_000316645.1	GCF_009725235.1	0.00161594
GCA_003003725.1	GCF_009725235.1	0.000598829
GCA_022701275.1	GCF_009725235.1	0.000605615
GCF_009725235.1	GCF_024178385.1	0.000661661
GCA_015207195.1	GCF_009725235.1	0.000357918
GCA_003511885.1	GCF_009725235.1	0.00056834
GCF_000317125.1	GCF_009725235.1	0.0010385
GCF_003443655.1	GCF_009725235.1	0.00224205
GCF_009725235.1	GCF_015207285.1	0.000580695
GCF_009725235.1	GCF_025370755.1	0.000324669
GCF_009725235.1	GCF_025753815.1	0.00195823
GCA_014695295.1	GCF_009725235.1	0.000567254
GCF_009725235.1	GCF_014697575.1	0.00046405
GCF_009725235.1	GCF_015206995.1	0.00210842
GCF_009725235.1	GCF_029167235.1	0.000671152
GCF_009725235.1	GCF_025370775.1	0.000462633
